time_m,excess_return_2,excess_return_3,excess_return_4,excess_return_5,average_excess_return,risk_free_rate,forward_1_2,forward_2_3,forward_3_4,forward_4_5
1993-06,-0.009617392905379551,-0.024682251326930194,-0.03680759605839713,-0.051805338947830556,-0.03072814480963436,0.03499676116418142,0.0446537783757691,0.052130555855676664,0.05821437587999731,0.06274115512226836
1993-07,-0.006062377131659739,-0.017273401657107,-0.028340024120616952,-0.03469641771152912,-0.021593055155228205,0.03485067497868852,0.04727138871910999,0.05399115474801297,0.05738439950273497,0.06678389679253802
1993-08,-0.011534544241349164,-0.028433383999539576,-0.044646728292552305,-0.05698644203029179,-0.03540027464093321,0.03353337612215703,0.043119274625161456,0.050082844169730176,0.05284239679633265,0.060302907814597406
1993-09,-0.015517081478841864,-0.03765875766207061,-0.0557144378272286,-0.07653500068305358,-0.04635631941279866,0.03373398008056469,0.04311688466503456,0.049257265685577464,0.05583522213566175,0.057032095962055246
1993-10,-0.016240189798663034,-0.040280228479093357,-0.06128984211667624,-0.08359689396401068,-0.05035178858961083,0.03475582906178815,0.0441943620796107,0.050305467022671066,0.05491133166404277,0.0566788634467815
1993-11,-0.02126885978827857,-0.045506049638323456,-0.06540599828140865,-0.08370228482782043,-0.053970798133957776,0.036317487761411624,0.04709730090468915,0.05255881217994912,0.060120110366878726,0.06125945286171658
1993-12,-0.023669224512597162,-0.05253882021351092,-0.06898629771220954,-0.08388202296668276,-0.0572690913512501,0.0362622488539415,0.0475531098035715,0.05023745517602965,0.06376989472712216,0.0627925146654531
1994-01,-0.021067750408618573,-0.044634953340922386,-0.06475251372687427,-0.0798149689065511,-0.05256754659574158,0.03516678666561258,0.04636606324714059,0.05162649388360452,0.05655693033963949,0.060893417638700154
1994-02,-0.011390519638482276,-0.023274046055858776,-0.03094987366692075,-0.037126884491118915,-0.02568533096309518,0.040625816062226004,0.052182151448501406,0.05795658568082586,0.06311409491259184,0.06546099625330407
1994-03,-0.00492501707752311,-0.0082938501470246,-0.01021693835393394,-0.011383485597896308,-0.008704822794094489,0.04476607925024211,0.058393902172536837,0.06684262095728642,0.06935902215503809,0.07091390663154618
1994-04,0.0013910233169291825,0.0040946015571958205,0.00823562123974192,0.010104956529255471,0.005956550660780598,0.04983652868459737,0.06390307686282548,0.06989838334168338,0.07352615004411348,0.0725233037424527
1994-05,0.008559153610338946,0.02102100930554298,0.032961233752136325,0.04487333525720715,0.026853682981306352,0.05297246019051489,0.06568410570659908,0.07085516577967961,0.0724982868180637,0.07370358041304337
1994-06,0.011829690325659933,0.02330470668561009,0.04106733683811932,0.05556570253476388,0.032941859096038306,0.05427117128114865,0.0671954142772273,0.07033972061146425,0.07773889801170178,0.07646870361252028
1994-07,0.009310626730459133,0.017772362399062692,0.027685100497658717,0.03734489783974327,0.023028246866730953,0.05333376585076973,0.06520217927346023,0.06845102196624492,0.07314029038345018,0.07367758978279715
1994-08,0.010766484886942276,0.02117109748302759,0.03255174911790058,0.04389662429169687,0.02709648894489183,0.05465381886651062,0.06698168392792059,0.06905574108934538,0.07264262155233689,0.0743302783110335
1994-09,0.014608940054791207,0.030632101018972797,0.04798301533125587,0.06511535480280645,0.03958485280195658,0.05863396614387643,0.07139894186880621,0.07389090230081974,0.07785265881788023,0.0790686066534434
1994-10,0.01905181003028089,0.039555050381139406,0.059896886011063966,0.08046351639794855,0.0497418157051082,0.060434551878273735,0.07434550570310139,0.07592094530162566,0.07898591529411594,0.080320997694736
1994-11,0.023585070870056013,0.05149099644437967,0.07546648834716085,0.09690340874551528,0.06186149110177795,0.06836616069296772,0.07679600202999401,0.08002005900996392,0.07955573940812835,0.07885311196307038
1994-12,0.027830810221292926,0.05729331502545175,0.08112369658237349,0.10057153542463677,0.06670483931343874,0.07122233431616866,0.0791070508769434,0.08021737222582079,0.07768823991992632,0.07558040566042074
1995-01,0.026171702160935825,0.054537383722369104,0.07751188171612174,0.09784320219383434,0.06401604244831526,0.06743381365575916,0.07519369681590833,0.07667449072559138,0.07595587281837698,0.07565872775428162
1995-02,0.01843671190395628,0.033596019461655954,0.0478032052182865,0.05932714158764375,0.03979076954288562,0.06357267108698368,0.06984011209820236,0.07078992252365382,0.07163800707750223,0.07223244439377746
1995-03,0.01573940522641179,0.027427188942324543,0.037709780431942175,0.04456850928262207,0.031361220970825145,0.06331891925005995,0.07021145402678791,0.07128211036194743,0.07208045387550854,0.07188177059109119
1995-04,0.011867642775449341,0.017852451120179844,0.023437331039388207,0.025028924400499794,0.019546587333879296,0.0625120535458963,0.06719480510141675,0.06938513036156738,0.07065396845293914,0.06879254561211734
1995-05,0.0018004938942596735,-0.003767752638227158,-0.009640981347556997,-0.01763226940353426,-0.0073101273737646855,0.05712495209626014,0.058393310084475576,0.06055806237147035,0.06179147890797254,0.06203768665838838
1995-06,0.0021204012050173374,-0.0016221549654714743,-0.006658542810663491,-0.014395858378226455,-0.005139038737336021,0.05536572395156738,0.058864704251514084,0.05997626785919255,0.06197033791587572,0.05864993404881516
1995-07,0.001309557372487849,0.000956109858089145,-0.0021555842106752363,-0.009345472030900685,-0.002308847252749732,0.05589155254300109,0.059989286297641366,0.06322755228485416,0.0640177924407126,0.06077682559553135
1995-08,0.0005657691256038197,-0.004759431413473923,-0.011109284736309517,-0.020638171333676937,-0.00898527958946414,0.056215199040978305,0.058651128493260075,0.061261969917463896,0.06298540313723722,0.06016144071372442
1995-09,0.0012242097906486823,-0.001705442872053202,-0.005941674438599866,-0.014607299996226238,-0.005257551879057656,0.05679000181401501,0.05786774133663814,0.06050174450559716,0.06193626718189282,0.05853981405770883
1995-10,0.0010392959958720263,0.0009712299073671091,-0.0007461538817965865,-0.00765687836338106,-0.0015981265854846279,0.055293695672820505,0.05541770495076714,0.058644079664191384,0.059754367307851414,0.05724440594626898
1995-11,-0.0014184258293489238,-0.0025096829670670645,-0.004258818493903083,-0.0089343733355155,-0.004280325156458643,0.053210931159937996,0.05211413343564027,0.055580247505347166,0.057416191564715946,0.0544968328366319
1995-12,-0.003808324426415294,-0.011104372137742187,-0.018454689927951788,-0.02878557535502465,-0.01553824046178348,0.05127624065565047,0.05075486742166197,0.05385785836300458,0.05613256681815745,0.053366746783212765
1996-01,-0.006412803405790493,-0.01501656214998899,-0.02337304790261399,-0.03284210201759344,-0.01941112886899673,0.049021994654972506,0.0483088091641581,0.05298137482462435,0.05532740727656901,0.0539467994681285
1996-02,-6.893393214184307e-05,-0.00669849941358714,-0.011089847155140768,-0.018199699228872233,-0.009014244932435496,0.05140340019424607,0.05563061496595415,0.05743082132087168,0.06070850802442021,0.05814207268177349
1996-03,0.00048213672050852197,-0.00522335661219004,-0.009458264269730766,-0.01754301619868518,-0.007935625090024366,0.05447204880037613,0.059594326646034666,0.06179786238589091,0.06502304174041129,0.061420553417171286
1996-04,0.005349964064802273,0.00469454106049693,0.005438843377042445,0.002733210382307609,0.004554139721162314,0.05532716232596741,0.06340032201683687,0.06506908853373078,0.06720095225100575,0.06494842991870575
1996-05,0.00842632097232969,0.011819406189083378,0.01581852557616971,0.015857166108521933,0.012980354711526178,0.0565928161902159,0.06612630890395718,0.06766470761730238,0.07002897471436564,0.06761980549445679
1996-06,0.007640220938841591,0.010990561557623624,0.013295568376901212,0.011326371453162565,0.010813180581632248,0.05674430304649675,0.06371882402968136,0.06700672576106774,0.06638724961637812,0.065162617073656
1996-07,0.008564337113376876,0.017797271654045994,0.026853726538957352,0.034268992555792833,0.021871081965543264,0.05867972892515352,0.06358099979925286,0.06712948650947698,0.0679667134157568,0.06724941680471713
1996-08,0.009400971304527092,0.018293215880518646,0.024612214180839156,0.02873872107388463,0.02026128060994238,0.058085359367656256,0.06658717045654164,0.06933525646007281,0.06969032731109184,0.06815100353365394
1996-09,0.007799768172184043,0.015438553373915184,0.02264393186998441,0.025864232984320015,0.017936621600100913,0.05664353154598946,0.06343139716829904,0.06617249874843949,0.0672054396153352,0.06545141265365889
1996-10,0.005866851632791721,0.009360484171271222,0.015413620538341208,0.019215344885185545,0.012464075306897424,0.05437840895489511,0.0587121457526963,0.06147175109701511,0.06415513042785345,0.06158799145644514
1996-11,0.0018780331042226872,0.0014399051880731595,0.0017320362767122427,0.0015585937470904004,0.0016521420790246225,0.05353255926498919,0.05667150464306531,0.059165327091551964,0.059172387678244315,0.05934679407214258
1996-12,0.007044429100177128,0.013153750471919433,0.019739584498410366,0.0264857076646181,0.016605867933781257,0.054563191848077265,0.06115390607433147,0.06348288460836705,0.06369763221028563,0.06421366826467234
1997-01,0.01009397965932593,0.01997201074026901,0.02992071287766948,0.03970911006788655,0.024923953336287743,0.05472161256994859,0.06158513356882285,0.06368389302919401,0.06341585358310795,0.06567164950053389
1997-02,0.010901609739992442,0.01964501449387123,0.029587200684060212,0.037879376649286985,0.024503300391802717,0.055699548898095995,0.06406038680231699,0.06509985576597384,0.06525192475550495,0.06575982113416284
1997-03,0.014355552965638556,0.0266282983070903,0.03918650189095293,0.050541028553799654,0.03267784542937036,0.059112189925526144,0.06750335571858948,0.06925794939795202,0.0695053053461257,0.06780157804275316
1997-04,0.012427801552540606,0.022236742586166806,0.03310031160705281,0.04256254764733008,0.027581850848272575,0.058050357952034594,0.06572451153803613,0.06645664993446024,0.06765406291344059,0.06665590241875702
1997-05,0.01092049340622802,0.020728333664511593,0.03204329451317522,0.040206981543900226,0.025974775781953764,0.057699987931627485,0.0642716224005487,0.06602985532727931,0.06758116496210456,0.06516589745206836
1997-06,0.010285612285714459,0.019605679738860453,0.030537910655194962,0.03995832642130579,0.025096882275268916,0.05607860309083978,0.06365638514228569,0.06408224279710054,0.06713181399739465,0.06413496896867277
1997-07,0.0038416646197383525,0.00836372139735983,0.01278475340643312,0.016790691521418766,0.010445207736237517,0.05501666268587599,0.05789655196880786,0.058910258530845444,0.05983415078788165,0.059890330436283334
1997-08,0.010194580543578448,0.027441813864787924,0.040748369310267034,0.053376510753586896,0.032940318618055076,0.05718619915201454,0.060443011884081264,0.06337132901077133,0.06402449664060847,0.06156484878517243
1997-09,0.012847153842006506,0.0330504731961966,0.050459878750232515,0.0675313789815594,0.040972221192498756,0.055631628996115,0.058533713546708346,0.06000006111926598,0.062231111539323286,0.05910155306009504
1997-10,0.01428273104695179,0.03263733925528443,0.04439026376165988,0.05433705990036066,0.03641184849106419,0.05284529411990458,0.05797811855853561,0.058101994060783466,0.0577862671096008,0.054911585149816255
1997-11,0.013287030248196885,0.028920855365233436,0.04212143895455653,0.04743606995151703,0.032941348629875966,0.05479347153884262,0.05960345500770149,0.05888025658960523,0.05952023660176442,0.05497544096210208
1997-12,0.012997303463985171,0.02425058858245842,0.0338791457743675,0.04113844270910673,0.028066370132479455,0.054109476974154344,0.05737356323662475,0.05711179818379469,0.057467545098464606,0.055523600164587766
1998-01,0.009003326733075738,0.016389760039543358,0.02554412361654794,0.02988363371487142,0.020205211026009612,0.05149115390949692,0.05380586194825093,0.053467151445707475,0.05588325231031682,0.05093035982854027
1998-02,0.0074462379624516475,0.009628509072730065,0.012216065471253937,0.01064038819443737,0.009982800175218255,0.05315877706232454,0.05635645101209505,0.05530973856531597,0.05746764516893607,0.05320651721547939
1998-03,0.010202743473284488,0.015235496904793498,0.018587543163575686,0.017952733242047568,0.01549462919592531,0.053147802752950925,0.05698520405650027,0.05694710176226307,0.05644705137990644,0.053650776735014005
1998-04,0.009655664404948104,0.013156005062538952,0.016436460644103208,0.01631854922081675,0.013891669833101753,0.05329670998549551,0.056647708900834044,0.05679049389255458,0.05719366637847975,0.05415013468013832
1998-05,0.006276347110161291,0.005113401663350496,0.003470343985516662,-0.004040508940115893,0.002704895954728139,0.05335112899432067,0.05622201506899575,0.05626620411344094,0.05700221042134335,0.05115920548052097
1998-06,0.0028369593063263254,0.0019073134754441293,-0.0011117259500488183,-0.009663192683994425,-0.001507661463068197,0.053370772856571234,0.05476217534395455,0.05619958308106014,0.05471455320256194,0.05017008520882291
1998-07,0.0012551631853210607,-0.0015545327492289124,-0.004773093168413942,-0.013828119501440125,-0.00472514555844048,0.054054887349069505,0.054388201753223966,0.05541311877880836,0.05588439232129769,0.05359390251555832
1998-08,-0.00854450591291947,-0.01618428311013624,-0.027700738143877565,-0.04424270469366286,-0.024168057965149033,0.05024843134050282,0.046124095689561856,0.05071794119512936,0.04893670734185257,0.04677252477728969
1998-09,-0.013927066435687384,-0.026147724698008863,-0.042985065613007266,-0.06068388380481645,-0.035935935137879994,0.04568655970470183,0.039796741765075895,0.04482170598528737,0.04203005282876815,0.044962179775574374
1998-10,-0.015902476090463573,-0.029023095045191752,-0.044130292705242255,-0.05960802889946547,-0.03716597318509077,0.04369538751158382,0.03974738585245083,0.04603334260322535,0.044964789011115475,0.049752422534154045
1998-11,-0.014541512666815713,-0.029070036376326228,-0.0403155814478099,-0.061766442997191626,-0.03642339337203587,0.04631642475950461,0.04324643147256868,0.04631965301244133,0.04966080996514158,0.042315552788996125
1998-12,-0.01290866701210766,-0.029341649009336113,-0.04472714765126558,-0.06687184220068544,-0.0384623264683487,0.04437625977263958,0.045858513065321446,0.047838987906555525,0.04826430322984854,0.04318961756540521
1999-01,-0.01574676968249216,-0.03738482635500668,-0.05746809296040629,-0.08025203915865722,-0.047712932039140586,0.044802535215175195,0.046080718139239855,0.04672888873331224,0.04659084973021679,0.04220732756152326
1999-02,-0.007845475649050318,-0.02071517670376804,-0.032242202629576576,-0.04759841319253046,-0.02710031704373135,0.0489102130496434,0.053127467455037554,0.0548800887704122,0.05478219449229596,0.0487930888649005
1999-03,-0.010903889282918841,-0.022200505705035845,-0.030754140632814425,-0.03865907339107805,-0.02562940225296179,0.04678246058321578,0.05191434833075406,0.05309500512112425,0.05428558665654212,0.05256833638178443
1999-04,-0.01154273237593019,-0.02435653574758577,-0.033448381530455304,-0.0432313940315258,-0.028144760921374266,0.04699204449588594,0.053290153234963736,0.053913210796915495,0.05426804610342478,0.05503276619547989
1999-05,-0.005225210485417908,-0.015784713074554174,-0.02103426672869188,-0.028185019281666196,-0.01755730239258254,0.049945667958834455,0.05742914956025173,0.05864526809917718,0.058670058406153525,0.05747797725051995
1999-06,-0.006633853053175674,-0.010356933800330391,-0.01237039288354088,-0.012176186294481105,-0.010384341507882013,0.05192521603762822,0.05712922891194234,0.057733592628054886,0.05872155194276851,0.06262852435485794
1999-07,-0.005399475657124279,-0.00667728050809973,-0.006734872291265036,-0.0037887318622708485,-0.005650090079689973,0.053133038567902906,0.058222814713358335,0.05910295274048272,0.0626489288485845,0.06314477191590065
1999-08,-0.002911516955829911,-0.0027060045793631665,0.00187571314989593,0.005534408686637321,0.00044815007533504335,0.054668601602481326,0.05835771839234613,0.060453162375593894,0.06331449132707498,0.061775949257762586
1999-09,-0.004700962728931592,-0.001823871108452127,0.002408920393656394,0.0074199669780927735,0.0008260133835913622,0.05372380820076328,0.05704236424760885,0.05886739374376655,0.06266099796738356,0.06180938237989128
1999-10,-0.002891919775733859,0.0028299649542718533,0.009825015628147811,0.01620789129640505,0.0064927380257727135,0.0556498619429144,0.05915396155795353,0.06007198667116598,0.06523015872837726,0.06226643145603458
1999-11,0.0025383759794029154,0.010887971718047139,0.01979315129689186,0.030117960207253665,0.015834364800398897,0.057787944139384394,0.06084817672195184,0.060906355036625254,0.06376641433837785,0.06396420822351062
1999-12,0.009690747862688018,0.026779228461427676,0.04040939164825909,0.05867299162969815,0.03388808990051823,0.05876718007742911,0.06427196990378398,0.063649801871778,0.06533431211482507,0.06762835747102774
2000-01,0.02185398613386426,0.043764075448006715,0.05894998311656029,0.07879771554693511,0.05084144006134159,0.061827487821732016,0.06836694540582676,0.0666741163356164,0.0649912737597742,0.07129789232216738
2000-02,0.023597600408880127,0.046392585191551615,0.06147577560270726,0.0812993149700687,0.053191319043301925,0.06097294310408787,0.06774978982512991,0.0663092204181045,0.06414929942785438,0.06920071047428056
2000-03,0.02308006294885026,0.04347766392318793,0.05542189833083207,0.06803974644919199,0.04750484291301556,0.0628182376136729,0.06439162154324125,0.0628392215843207,0.06047326914004805,0.062073726620984926
2000-04,0.02639838628174135,0.044579041461616994,0.05563270211924884,0.06510516960449422,0.04792882486677535,0.06483288561089393,0.06672701416857107,0.06335989188629432,0.06481577869655039,0.06321483453686794
2000-05,0.03130955808081183,0.04891880487152746,0.05943015683563098,0.0653094185149009,0.0512419845757178,0.06265436004566964,0.06920477068831345,0.06391961206029123,0.06462872980349427,0.062190204919987724
2000-06,0.022787245737257503,0.03747638235674844,0.04454174412947723,0.047118065155722505,0.037980859344801415,0.06376308196511801,0.0614566733752096,0.060735011025979,0.062434317765798164,0.05945650929599702
2000-07,0.02582698965019506,0.047651230159113114,0.056683839179464734,0.0630133731860604,0.04829385804370833,0.06362229037048261,0.06038075759145817,0.06270652063174981,0.06019863148690646,0.05938258124573531
2000-08,0.02705073488386015,0.04694243662163764,0.05535035542442678,0.06232097391997777,0.04791612521247558,0.06126923534817604,0.06024764999912715,0.05873277359781588,0.058117253721021195,0.0581727265181968
2000-09,0.030701016269560462,0.05785258283555946,0.06828453004593893,0.07741964233485793,0.058564442871479196,0.06174332697654044,0.05599030212328709,0.05842820646527504,0.0567983357954549,0.05699252945111832
2000-10,0.03479492931742433,0.06521986880008668,0.0797529260335168,0.08870539723374823,0.06711828034619402,0.06204588133368739,0.054350101941160266,0.0582351080545013,0.055883555787777345,0.05472299256719046
2000-11,0.03210496244848455,0.050727780022399784,0.055587405680359046,0.054595823578945386,0.04825399293254719,0.05830980074254893,0.05255675929798103,0.054861234759533126,0.05363939931314882,0.05006718305180077
2000-12,0.02604230240214065,0.036992212306786794,0.03320992519274014,0.025925667726681652,0.03054252690708731,0.054581222041095966,0.04656132127303834,0.05170414892799366,0.049364757489588684,0.04739100478955047
2001-01,0.022001903417614842,0.03169155006951579,0.031687351159007386,0.025994352222902813,0.027843789217260204,0.046512959271962494,0.04476402702147395,0.04980536609122063,0.05145015989179255,0.049761371875042176
2001-02,0.021560197393756926,0.03190174489984488,0.033232762209210724,0.027628131999436513,0.028580709125562258,0.044152189416249786,0.04351423563543302,0.049066109016698736,0.04937717110691911,0.048813789955704706
2001-03,0.015327291586399172,0.01701512087740409,0.010225456337905961,0.0003162234279340398,0.010721023057410815,0.04131155859439099,0.042441620609983036,0.048529034732403914,0.049455878502625006,0.04939008037360526
2001-04,0.02269286921101793,0.034534617681687474,0.03696920959484097,0.03457213758139402,0.0321922085172351,0.04032862788682973,0.04517923670641867,0.05376211803891855,0.05374236705162255,0.05353522968375035
2001-05,0.023684913648522564,0.03692545057478141,0.044675598505420626,0.04602399023696604,0.03782748824142266,0.03789521260750162,0.0463103652695756,0.054117377839390746,0.05631094324071781,0.05416403015060403
2001-06,0.02652834657458772,0.04358447483856402,0.05424472367107824,0.06010572096278606,0.04611581651175401,0.0386694276379521,0.046045874406488066,0.055368955993069374,0.05688018826975175,0.056569328236576455
2001-07,0.023650677785176717,0.047615489754761285,0.059622341112541506,0.06726696328019338,0.04953886798316822,0.0345537679412631,0.04088228012283176,0.05116602246655484,0.053053047239139645,0.053866831567524615
2001-08,0.021416915272084926,0.04627473830456368,0.06320312150002802,0.07197778591304116,0.05071814024742945,0.03319691511526699,0.0388410718600384,0.049709334918232054,0.05120210802264581,0.051877440089041715
2001-09,0.01697958213816944,0.04398580952002275,0.06443329806952265,0.08181359277993883,0.05180307062691342,0.025289285853726626,0.03127663989927604,0.04636638858507544,0.04785741716219931,0.05207926884398162
2001-10,0.014444996252145351,0.03594513646217172,0.051101366177484925,0.06290760778515378,0.04109977666923895,0.019555172623735937,0.02781016857183897,0.04135049855434722,0.04577052136695901,0.04923663095135075
2001-11,0.02121616839317183,0.04424975657099951,0.05770394298019582,0.06332821004118548,0.046624519496388156,0.02045179684949648,0.0362384171856179,0.04877977365518955,0.05105876515321443,0.04858229178268633
2001-12,0.028668292355196467,0.06221558332614871,0.08759734040415554,0.10290066140803143,0.07034546937338304,0.020519018870897687,0.04075423902334751,0.05314704460363535,0.05467526225560895,0.05273011969838942
2002-01,0.02731382010065555,0.057695795683785175,0.08095515977093141,0.09603304374648815,0.06549945482546507,0.02276212360385911,0.040115719439319686,0.051454358802300953,0.05545437081114675,0.05613157861124121
2002-02,0.026431985229975016,0.05651326337745553,0.08320420724491857,0.10103643811776648,0.0667964734925289,0.02195403824167609,0.03872456151061079,0.04804615379755326,0.05441842016547892,0.054729521534874065
2002-03,0.03536410040403881,0.07333601316228701,0.10316743690903325,0.12555684080794727,0.08435609782082659,0.02711432902358386,0.046841205441399,0.05624554304212313,0.05929931328357718,0.06097589775264675
2002-04,0.03038585020081464,0.06370157249649808,0.08971413715566737,0.10769821131514001,0.07287494279203002,0.022486367495400734,0.04192036956824901,0.051307775138469056,0.055932301697197304,0.05750781780741793
2002-05,0.029266195863981676,0.06297934560691973,0.09354192023990887,0.11801137054923985,0.07594970806501253,0.02262545162105303,0.0408768409131319,0.04856079531007859,0.05281563841905862,0.05579797714675647
2002-06,0.02789113743856204,0.05850754180545353,0.08420227994932203,0.10350398283213455,0.06852623550636805,0.019517527831900344,0.038312827729093085,0.04621993943723752,0.05070833094486864,0.052837357894708364
2002-07,0.014946949193014297,0.033587845383967196,0.044315833834832966,0.0489260658169131,0.03544417355718189,0.017231602337655038,0.027201210496970277,0.041046195881359424,0.04622220939987273,0.050054951372898004
2002-08,0.01191686648006748,0.01978451362026559,0.025638881351233194,0.023045366709023473,0.020096407040147434,0.017424156587953477,0.024851511885753293,0.03427372482718148,0.04310277567602856,0.04466643134358682
2002-09,0.008785637067611096,0.017475359319223074,0.022049477265635248,0.0212802620579354,0.017397683927601205,0.014297057761106596,0.019360161203222134,0.027409928612699398,0.03469897413356545,0.03761025471751485
2002-10,0.007515760646968857,0.013978232108648798,0.01568377644468085,0.01573422890859321,0.01322799952722293,0.01336517231969362,0.019850358344320855,0.03061429165164581,0.0374303893436819,0.04252487215502157
2002-11,0.011276583643645132,0.022438772875573693,0.028807930090993014,0.03072083967515124,0.02331103157134077,0.015022248792446067,0.02574618547736187,0.03760457874401812,0.04295802472169667,0.0447681832561328
2002-12,0.007292407244648559,0.012146054540319133,0.015179935141534824,0.014593014607941622,0.012302852883611035,0.012085946668151042,0.019599753632683112,0.029293505177602118,0.03742679869451353,0.04201515451966793
2003-01,0.008749044365813738,0.01693886298768571,0.02355865252340384,0.027619693854137685,0.019216563432760243,0.012801899338664137,0.02107238321917132,0.03219500672400052,0.04105369463568448,0.0450442811196716
2003-02,0.0064566672429403026,0.012831742290642278,0.01818238011110621,0.02047257545355079,0.014485841274559895,0.012292576280635775,0.017964875650072737,0.02772747629801588,0.036897290662026155,0.04153922783029776
2003-03,0.0068176467378684175,0.01626893490165133,0.02626722697203812,0.032275087105917845,0.020407223929368928,0.011477105037360191,0.01827363028387493,0.029467889536830934,0.03858649385373277,0.04360232309315713
2003-04,0.001976182522898341,0.0018772600183706006,0.0006182636718916317,1.7179463260031877e-05,0.0011222214191051513,0.01153451936743437,0.01799205284278562,0.02991973703802802,0.03952374364794528,0.0454935848796654
2003-05,-0.003347770618867771,-0.013617474353900932,-0.02539538173110173,-0.035562734175783164,-0.0194808402199134,0.011610645049150227,0.014847645567140537,0.022253063786069477,0.0313285268374255,0.03761722938642974
2003-06,-0.004517280436899177,-0.0128318122267555,-0.02056067458180348,-0.02552408778978134,-0.015858463758809872,0.01042169029053104,0.015603535070346028,0.02501359280100014,0.03353565501189584,0.04056775976563211
2003-07,0.0019024290080958146,0.004660923909704741,0.009874396885004322,0.01840221428095621,0.008709991020940272,0.012254261303955979,0.02240529969040652,0.03549422094900696,0.04544471939081787,0.052606472903781676
2003-08,0.006967455562795167,0.01590197878630993,0.028972120847402083,0.04062585882516516,0.023116853505418086,0.012934645405685811,0.026406077686983373,0.03724840794506096,0.04725994598579654,0.05191660187626537
2003-09,-0.0028593932103249415,-0.0030339433956606213,0.001261052494471433,0.007250966349964928,0.0006546705596126995,0.01057452413561104,0.018720206361087413,0.03012485618715328,0.038379469925214696,0.04633977837135367
2003-10,0.0019750390717276235,0.00912452010247655,0.018443284679706545,0.0295940366129495,0.014784220116715055,0.012334597697352,0.024151820189965867,0.035724845007649844,0.04247441969110921,0.05023302100843449
2003-11,0.00020536693025018614,0.0033393618240818695,0.008460586795849814,0.015404537465307224,0.0068524632538722735,0.014469601833716742,0.026442389512089555,0.03658886750627735,0.04285527367197457,0.049058363003799454
2003-12,-0.0029743335243854925,-0.001991006454100594,0.0044363439689776366,0.01273827523875811,0.0030523198073124152,0.012307346388034553,0.024439857881931544,0.034392918093297836,0.042602075053261135,0.049502700341415753
2004-01,-0.005360254689839089,-0.006665992226483187,-0.002835290768167629,0.004889683382617709,-0.002492963575468049,0.01232333885335758,0.024005188102128545,0.03443390509996635,0.04098323978893775,0.047472035492688594
2004-02,-0.011132206930271357,-0.018586777132292544,-0.0202901790106323,-0.018003941939219094,-0.017003276253103824,0.011508208407132436,0.0213524012503139,0.031546652841562224,0.03924903248785318,0.04510100436245451
2004-03,-0.014097704291844534,-0.026384466904083675,-0.03139437635162566,-0.03284207632499757,-0.02617965596813786,0.01145598354600651,0.02001660137304802,0.02858820178334598,0.03759446295927741,0.042751253277373294
2004-04,-0.0035894603480292053,-0.0014330888552365403,0.0053775636612181585,0.0148260177139145,0.0037952580429667284,0.016015870319887278,0.03001865954255576,0.04078273999442425,0.046094669088297,0.04970516078584608
2004-05,-0.001181676612236452,0.004708405656299878,0.015571910881170454,0.028825622448156316,0.011981065593347549,0.01819541618600831,0.03252276752110264,0.043106434214626295,0.04778458183111117,0.05135648176870844
2004-06,-0.0015740074322565106,0.0026271663691404823,0.011544585552414222,0.02418344472751413,0.009195297304203081,0.020120815507245204,0.03332812459085646,0.04126451736694382,0.045531172973609965,0.05040881532509256
2004-07,-0.00597062873156777,-0.006388598933552737,-0.003897378404765721,0.002508282894781645,-0.003437080793776146,0.020502870682310707,0.03273572604739804,0.04023124641551829,0.044078655507829786,0.049407055210586165
2004-08,-0.008909101139945478,-0.013202154974640615,-0.010844276276266943,-0.003844591049974453,-0.009200030860206872,0.019438622124188207,0.028313884721546192,0.03418980392470439,0.040262863898502296,0.04560822707252611
